geom,Latitude,Longitude,Source,Year,Capacity,depth
POINT (3.28795405882803 57.4306285338121),57.430629,3.287954,Future,2030.0,12.0,-64.0
POINT (3.26903750322204 57.4205073181553),57.420507,3.269038,Future,2030.0,12.0,-62.0
POINT (3.25013138416611 57.4103832392504),57.410383,3.250131,Future,2030.0,12.0,-61.0
POINT (3.40189625335109 57.5116206957624),57.511621,3.401896,Future,2030.0,12.0,-64.0
POINT (3.38290630012079 57.5015168077374),57.501517,3.382906,Future,2030.0,12.0,-64.0
POINT (3.36392683869421 57.4914100344306),57.49141,3.363927,Future,2030.0,12.0,-64.0
POINT (3.34495786218702 57.4813003791508),57.4813,3.344958,Future,2030.0,12.0,-64.0
POINT (3.32599936371457 57.471187845204),57.471188,3.325999,Future,2030.0,12.0,-64.0
POINT (3.30705133639192 57.4610724358941),57.461072,3.307051,Future,2030.0,12.0,-64.0
POINT (3.28811377333384 57.4509541545221),57.450954,3.288114,Future,2030.0,12.0,-63.0
POINT (3.26918666765486 57.4408330043866),57.440833,3.269187,Future,2030.0,12.0,-63.0
POINT (3.25027001246925 57.4307089887837),57.430709,3.25027,Future,2030.0,12.0,-62.0
POINT (3.23136380089101 57.420582111007),57.420582,3.231364,Future,2030.0,12.0,-60.0
POINT (3.21246802603401 57.4104523743473),57.410452,3.212468,Future,2030.0,12.0,-60.0
POINT (3.19358268101182 57.4003197820934),57.40032,3.193583,Future,2030.0,12.0,-60.0
POINT (3.34514956681136 57.5016257235814),57.501626,3.34515,Future,2030.0,12.0,-64.0
POINT (3.32618046212873 57.4915132618688),57.491513,3.32618,Future,2030.0,12.0,-64.0
POINT (3.30722184260312 57.4813979225602),57.481398,3.307222,Future,2030.0,12.0,-63.0
POINT (3.28827370133663 57.4712797089602),57.47128,3.288274,Future,2030.0,12.0,-65.0
POINT (3.26933603143107 57.4611586243713),57.461159,3.269336,Future,2030.0,12.0,-63.0
POINT (3.25040882598798 57.451034672093),57.451035,3.250409,Future,2030.0,12.0,-63.0
POINT (3.23149207810871 57.4409078554227),57.440908,3.231492,Future,2030.0,12.0,-61.0
POINT (3.2125857808944 57.4307781776549),57.430778,3.212586,Future,2030.0,12.0,-61.0
POINT (3.19368992744594 57.4206456420819),57.420646,3.19369,Future,2030.0,12.0,-60.0
POINT (3.1748045108641 57.4105102519932),57.41051,3.174805,Future,2030.0,12.0,-61.0
POINT (3.15592952424944 57.400372010676),57.400372,3.15593,Future,2030.0,12.0,-61.0
POINT (3.13706496070238 57.3902309214146),57.390231,3.137065,Future,2030.0,12.0,-63.0
POINT (3.30739257691298 57.5017233429482),57.501723,3.307393,Future,2030.0,12.0,-64.0
POINT (3.28843384323217 57.4916051971481),57.491605,3.288434,Future,2030.0,12.0,-65.0
POINT (3.26948559492004 57.4814841781308),57.481484,3.269486,Future,2030.0,12.0,-65.0
POINT (3.25054782506543 57.4713602891999),57.47136,3.250548,Future,2030.0,12.0,-64.0
POINT (3.23162052675693 57.4612335336562),57.461234,3.231621,Future,2030.0,12.0,-63.0
POINT (3.21270369308293 57.4511039147981),57.451104,3.212704,Future,2030.0,12.0,-61.0
POINT (3.19379731713162 57.4409714359213),57.440971,3.193797,Future,2030.0,12.0,-60.0
POINT (3.17490139199101 57.430836100319),57.430836,3.174901,Future,2030.0,12.0,-60.0
POINT (3.15601591074895 57.4206979112822),57.420698,3.156016,Future,2030.0,12.0,-60.0
POINT (3.13714086649312 57.4105568720988),57.410557,3.137141,Future,2030.0,12.0,-61.0
POINT (3.11827625231108 57.4004129860545),57.400413,3.118276,Future,2030.0,12.0,-63.0
POINT (3.09942206129027 57.3902662564326),57.390266,3.099422,Future,2030.0,12.0,-64.0
POINT (3.25068701004558 57.491685840126),57.491686,3.250687,Future,2030.0,12.0,-64.0
POINT (3.23174914715335 57.4815591457292),57.481559,3.231749,Future,2030.0,12.0,-62.0
POINT (3.21282176289106 57.4714295857984),57.47143,3.212822,Future,2030.0,12.0,-60.0
POINT (3.19390485033416 57.4612971636331),57.461297,3.193905,Future,2030.0,12.0,-60.0
POINT (3.17499840255788 57.4511618825302),57.451162,3.174998,Future,2030.0,12.0,-61.0
POINT (3.15610241263731 57.4410237457841),57.441024,3.156102,Future,2030.0,12.0,-61.0
POINT (3.13721687364736 57.4308827566866),57.430883,3.137217,Future,2030.0,12.0,-60.0
POINT (3.11834177866282 57.420738918527),57.420739,3.118342,Future,2030.0,12.0,-61.0
POINT (3.09947712075838 57.410592234592),57.410592,3.099477,Future,2030.0,12.0,-63.0
POINT (3.19401252731953 57.4816228252393),57.481623,3.194013,Future,2030.0,12.0,-61.0
POINT (3.17509554280452 57.4714875986486),57.471488,3.175096,Future,2030.0,12.0,-61.0
POINT (3.15618903012821 57.4613495142036),57.46135,3.156189,Future,2030.0,12.0,-60.0
POINT (3.13729298235278 57.4512085751999),57.451209,3.137293,Future,2030.0,12.0,-60.0
POINT (3.11840739254017 57.4410647849304),57.441065,3.118407,Future,2030.0,12.0,-60.0
POINT (3.09953225375229 57.4309181466855),57.430918,3.099532,Future,2030.0,12.0,-62.0
POINT (3.08066755905088 57.420768663753),57.420769,3.080668,Future,2030.0,12.0,-63.0
POINT (3.15627576343591 57.4816752165626),57.481675,3.156276,Future,2030.0,12.0,-60.0
POINT (3.13736919279749 57.4715343276607),57.471534,3.137369,Future,2030.0,12.0,-60.0
POINT (3.11847309410521 57.4613905852868),57.461391,3.118473,Future,2030.0,12.0,-60.0
POINT (3.09958746040811 57.451243992735),57.451244,3.099587,Future,2030.0,12.0,-60.0
POINT (3.08071228475512 57.4410945532968),57.441095,3.080712,Future,2030.0,12.0,-61.0
POINT (3.09964274086231 57.4715697727624),57.47157,3.099643,Future,2030.0,12.0,-60.0
POINT (3.08075707023178 57.4614203768191),57.46142,3.080757,Future,2030.0,12.0,-61.0
POINT (3.06188186466487 57.4512681350806),57.451268,3.061882,Future,2030.0,12.0,-62.0
POINT (3.53101892682027 57.314636543496),57.314637,3.531019,Future,2030.0,12.0,-62.0
POINT (3.51209556473234 57.3045516715539),57.304552,3.512096,Future,2030.0,12.0,-62.0
POINT (3.53131214602304 57.3349619242266),57.334962,3.531312,Future,2030.0,12.0,-63.0
POINT (3.5123782257034 57.324877146271),57.324877,3.512378,Future,2030.0,12.0,-62.0
POINT (3.49345467547337 57.3147894872398),57.314789,3.493455,Future,2030.0,12.0,-62.0
POINT (3.4745414886031 57.3046989504146),57.304699,3.474541,Future,2030.0,12.0,-61.0
POINT (3.45563865836231 57.2946055390749),57.294606,3.455639,Future,2030.0,12.0,-61.0
POINT (3.51266126330519 57.3452025539721),57.345203,3.512661,Future,2030.0,12.0,-61.0
POINT (3.49372715449621 57.3351149867451),57.335115,3.493727,Future,2030.0,12.0,-61.0
POINT (3.47480342285397 57.325024539489),57.325025,3.474803,Future,2030.0,12.0,-62.0
POINT (3.45589006163591 57.3149312154866),57.314931,3.45589,Future,2030.0,12.0,-62.0
POINT (3.43698706409901 57.3048350180185),57.304835,3.436987,Future,2030.0,12.0,-62.0
POINT (3.4180944234999 57.2947359503625),57.294736,3.418094,Future,2030.0,12.0,-62.0
POINT (3.51294467823305 57.3655278946773),57.365528,3.512945,Future,2030.0,12.0,-62.0
POINT (3.49399999667772 57.3554404193088),57.35544,3.494,Future,2030.0,12.0,-62.0
POINT (3.47506570612162 57.3453500616734),57.34535,3.475066,Future,2030.0,12.0,-62.0
POINT (3.4561417998098 57.3352568250577),57.335257,3.456142,Future,2030.0,12.0,-63.0
POINT (3.43722827098695 57.3251607127457),57.325161,3.437228,Future,2030.0,12.0,-62.0
POINT (3.41832511289733 57.315061728019),57.315062,3.418325,Future,2030.0,12.0,-61.0
POINT (3.39943231878487 57.3049598741566),57.30496,3.399432,Future,2030.0,12.0,-62.0
POINT (3.3805498818931 57.2948551544351),57.294855,3.38055,Future,2030.0,12.0,-62.0
POINT (3.36167779546525 57.2847475721287),57.284748,3.361678,Future,2030.0,12.0,-62.0
POINT (3.49427320268859 57.3757657849512),57.375766,3.494273,Future,2030.0,12.0,-62.0
POINT (3.47532833905036 57.3656755169884),57.365676,3.475328,Future,2030.0,12.0,-62.0
POINT (3.45639387350209 57.3555823678086),57.355582,3.456394,Future,2030.0,12.0,-62.0
POINT (3.43746979927605 57.3454863406996),57.345486,3.43747,Future,2030.0,12.0,-62.0
POINT (3.41855610960416 57.3353874389465),57.335387,3.418556,Future,2030.0,12.0,-63.0
POINT (3.39965279771794 57.325285665832),57.325286,3.399653,Future,2030.0,12.0,-64.0
POINT (3.38075985684859 57.3151810246363),57.315181,3.38076,Future,2030.0,12.0,-63.0
POINT (3.36187728022693 57.3050735186373),57.305074,3.361877,Future,2030.0,12.0,-64.0
POINT (3.3430050610835 57.29496315111),57.294963,3.343005,Future,2030.0,12.0,-64.0
POINT (3.32414319264851 57.2848499253272),57.28485,3.324143,Future,2030.0,12.0,-62.0
POINT (3.30529166815188 57.2747338445592),57.274734,3.305292,Future,2030.0,12.0,-62.0
POINT (3.47559132228623 57.3860009054542),57.386001,3.475591,Future,2030.0,12.0,-63.0
POINT (3.45664628333244 57.3759078437598),57.375908,3.456646,Future,2030.0,12.0,-64.0
POINT (3.43771164955972 57.3658119019006),57.365812,3.437712,Future,2030.0,12.0,-64.0
POINT (3.41878741418757 57.3557130831656),57.355713,3.418787,Future,2030.0,12.0,-63.0
POINT (3.39987357043514 57.3456113908409),57.345611,3.399874,Future,2030.0,12.0,-62.0
POINT (3.38097011152116 57.3355068282105),57.335507,3.38097,Future,2030.0,12.0,-64.0
POINT (3.3620770306641 57.3253993985558),57.325399,3.362077,Future,2030.0,12.0,-64.0
POINT (3.34319432108207 57.3152891051555),57.315289,3.343194,Future,2030.0,12.0,-63.0
POINT (3.32432197599285 57.305175951286),57.305176,3.324322,Future,2030.0,12.0,-63.0
POINT (3.30545998861398 57.2950599402213),57.29506,3.30546,Future,2030.0,12.0,-63.0
POINT (3.28660835216269 57.2849410752326),57.284941,3.286608,Future,2030.0,12.0,-63.0
POINT (3.26776705985598 57.2748193595889),57.274819,3.267767,Future,2030.0,12.0,-63.0
POINT (3.41901902721619 57.376038660697),57.376039,3.419019,Future,2030.0,12.0,-63.0
POINT (3.40009463747884 57.3659370492042),57.365937,3.400095,Future,2030.0,12.0,-64.0
POINT (3.3811806464271 57.3558325651786),57.355833,3.381181,Future,2030.0,12.0,-63.0
POINT (3.36227704726697 57.3457252119052),57.345725,3.362277,Future,2030.0,12.0,-63.0
POINT (3.34338383320412 57.3356149926664),57.335615,3.343384,Future,2030.0,12.0,-63.0
POINT (3.32450099744391 57.3255019107423),57.325502,3.324501,Future,2030.0,12.0,-63.0
POINT (3.30562853319141 57.3153859694104),57.315386,3.305629,Future,2030.0,12.0,-64.0
POINT (3.28676643365144 57.3052671719456),57.305267,3.286766,Future,2030.0,12.0,-63.0
POINT (3.26791469202853 57.2951455216205),57.295146,3.267915,Future,2030.0,12.0,-63.0
POINT (3.24907330152699 57.2850210217051),57.285021,3.249073,Future,2030.0,12.0,-64.0
POINT (3.23024225535088 57.2748936754668),57.274894,3.230242,Future,2030.0,12.0,-64.0
POINT (3.21142154670407 57.2647634861707),57.264763,3.211422,Future,2030.0,12.0,-64.0
POINT (3.36247733052694 57.3660509587064),57.366051,3.362477,Future,2030.0,12.0,-62.0
POINT (3.343573597915 57.3559408136638),57.355941,3.343574,Future,2030.0,12.0,-64.0
POINT (3.32468025744102 57.3458278037172),57.345828,3.32468,Future,2030.0,12.0,-63.0
POINT (3.30579730229759 57.3357119321478),57.335712,3.305797,Future,2030.0,12.0,-63.0
POINT (3.28692472567705 57.3255932022341),57.325593,3.286925,Future,2030.0,12.0,-64.0
POINT (3.26806252077146 57.3154716172523),57.315472,3.268063,Future,2030.0,12.0,-64.0
POINT (3.24921068077264 57.305347180476),57.305347,3.249211,Future,2030.0,12.0,-64.0
POINT (3.23036919887222 57.2952198951764),57.29522,3.230369,Future,2030.0,12.0,-64.0
POINT (3.21153806826155 57.285089764622),57.28509,3.211538,Future,2030.0,12.0,-64.0
POINT (3.19271728213186 57.2749567920789),57.274957,3.192717,Future,2030.0,12.0,-65.0
POINT (3.17390683367414 57.2648209808109),57.264821,3.173907,Future,2030.0,12.0,-65.0
POINT (3.15510671607927 57.254682334079),57.254682,3.155107,Future,2030.0,12.0,-64.0
POINT (3.32485975642462 57.3661536302318),57.366154,3.32486,Future,2030.0,12.0,-62.0
POINT (3.30596629634692 57.3560378284546),57.356038,3.305966,Future,2030.0,12.0,-63.0
POINT (3.28708322862799 57.3459191661193),57.345919,3.287083,Future,2030.0,12.0,-63.0
POINT (3.26821054644735 57.3357976465056),57.335798,3.268211,Future,2030.0,12.0,-64.0
POINT (3.24934824298434 57.3256732728908),57.325673,3.249348,Future,2030.0,12.0,-64.0
POINT (3.23049631141806 57.3155460485497),57.315546,3.230496,Future,2030.0,12.0,-64.0
POINT (3.21165474492737 57.3054159767544),57.305416,3.211655,Future,2030.0,12.0,-64.0
POINT (3.19282353669099 57.2952830607747),57.295283,3.192824,Future,2030.0,12.0,-64.0
POINT (3.17400267988739 57.2851473038778),57.285147,3.174003,Future,2030.0,12.0,-65.0
POINT (3.15519216769496 57.2750087093286),57.275009,3.155192,Future,2030.0,12.0,-65.0
POINT (3.26835876941968 57.3561236094017),57.356124,3.268359,Future,2030.0,12.0,-63.0
POINT (3.24948598849965 57.3459992989709),57.345999,3.249486,Future,2030.0,12.0,-63.0
POINT (3.23062359330016 57.3358721356081),57.335872,3.230624,Future,2030.0,12.0,-64.0
POINT (3.21177157698754 57.3257421225895),57.325742,3.211772,Future,2030.0,12.0,-64.0
POINT (3.19292993272795 57.3156092631882),57.315609,3.19293,Future,2030.0,12.0,-64.0
POINT (3.17409865368735 57.3054735606751),57.305474,3.174099,Future,2030.0,12.0,-64.0
POINT (3.15527773303155 57.2953350183186),57.295335,3.155278,Future,2030.0,12.0,-64.0
POINT (3.13646716392622 57.2851936393845),57.285194,3.136467,Future,2030.0,12.0,-66.0
POINT (3.2118885647288 57.3460682021487),57.346068,3.211889,Future,2030.0,12.0,-64.0
POINT (3.19303647050373 57.3359353993409),57.335935,3.193036,Future,2030.0,12.0,-65.0
POINT (3.17419475530928 57.3257997512242),57.3258,3.174195,Future,2030.0,12.0,-65.0
POINT (3.15536341229869 57.3156612610707),57.315661,3.155363,Future,2030.0,12.0,-65.0
POINT (3.13654243462504 57.3055199321497),57.30552,3.136542,Future,2030.0,12.0,-65.0
POINT (3.15544920570651 57.3359874376065),57.335987,3.155449,Future,2030.0,12.0,-65.0
POINT (3.13661780557286 57.3258461587065),57.325846,3.136618,Future,2030.0,12.0,-64.0
POINT (3.11779677772843 57.3157020421174),57.315702,3.117797,Future,2030.0,12.0,-65.0
POINT (3.11786182655763 57.336028250325),57.336028,3.117862,Future,2030.0,12.0,-65.0
POINT (4.07178903165196 57.3877163162096),57.387716,4.071789,Future,2030.0,12.0,-71.0
POINT (4.0526808049296 57.3777137235706),57.377714,4.052681,Future,2030.0,12.0,-69.0
POINT (4.05326346111003 57.3980363387995),57.398036,4.053263,Future,2030.0,12.0,-72.0
POINT (4.0341548458989 57.3880309528564),57.388031,4.034155,Future,2030.0,12.0,-69.0
POINT (4.01505663868563 57.3780226186173),57.378023,4.015057,Future,2030.0,12.0,-69.0
POINT (3.99596883288628 57.3680113393933),57.368011,3.995969,Future,2030.0,12.0,-67.0
POINT (4.03472747598589 57.4083536543799),57.408354,4.034727,Future,2030.0,12.0,-70.0
POINT (4.01561847886905 57.3983454739456),57.398345,4.015618,Future,2030.0,12.0,-70.0
POINT (3.99651989703879 57.388334346217),57.388334,3.99652,Future,2030.0,12.0,-69.0
POINT (3.97743172389842 57.3783202745067),57.37832,3.977432,Future,2030.0,12.0,-69.0
POINT (3.95835395285038 57.3683032621248),57.368303,3.958354,Future,2030.0,12.0,-68.0
POINT (4.016181068978 57.418668259716),57.418668,4.016181,Future,2030.0,12.0,-70.0
POINT (3.99707169655129 57.4086572836042),57.408657,3.997072,Future,2030.0,12.0,-71.0
POINT (3.97797274670079 57.3986433612022),57.398643,3.977973,Future,2030.0,12.0,-70.0
POINT (3.95888421281697 57.3886264958239),57.388626,3.958884,Future,2030.0,12.0,-68.0
POINT (3.93980608828947 57.3786066907806),57.378607,3.939806,Future,2030.0,12.0,-68.0
POINT (3.92073836650712 57.368583949381),57.368584,3.920738,Future,2030.0,12.0,-66.0
POINT (3.90168104085795 57.3585582749315),57.358558,3.901681,Future,2030.0,12.0,-65.0
POINT (4.0167444104 57.4389909759438),57.438991,4.016744,Future,2030.0,12.0,-69.0
POINT (3.99762423278393 57.4289801515703),57.42898,3.997624,Future,2030.0,12.0,-71.0
POINT (3.97851449165606 57.4189663785957),57.418966,3.978514,Future,2030.0,12.0,-71.0
POINT (3.95941518039485 57.4089496603374),57.40895,3.959415,Future,2030.0,12.0,-71.0
POINT (3.94032629237795 57.3989300001103),57.39893,3.940326,Future,2030.0,12.0,-69.0
POINT (3.92124782098218 57.3889074012271),57.388907,3.921248,Future,2030.0,12.0,-67.0
POINT (3.90217975958356 57.3788818669978),57.378882,3.90218,Future,2030.0,12.0,-66.0
POINT (3.8831221015573 57.3688534007299),57.368853,3.883122,Future,2030.0,12.0,-66.0
POINT (3.86407484027792 57.3588220057286),57.358822,3.864075,Future,2030.0,12.0,-64.0
POINT (3.84503796911909 57.3487876852966),57.348788,3.845038,Future,2030.0,12.0,-64.0
POINT (3.99817750710026 57.4493029501311),57.449303,3.998178,Future,2030.0,12.0,-69.0
POINT (3.97905696010039 57.4392893267029),57.439289,3.979057,Future,2030.0,12.0,-71.0
POINT (3.95994685689291 57.429272755681),57.429273,3.959947,Future,2030.0,12.0,-71.0
POINT (3.94084719084337 57.4192532403842),57.419253,3.940847,Future,2030.0,12.0,-70.0
POINT (3.9217579553166 57.4092307841286),57.409231,3.921758,Future,2030.0,12.0,-70.0
POINT (3.90267914367655 57.399205390228),57.399205,3.902679,Future,2030.0,12.0,-68.0
POINT (3.88361074928643 57.3891770619937),57.389177,3.883611,Future,2030.0,12.0,-66.0
POINT (3.86455276550867 57.3791458027345),57.379146,3.864553,Future,2030.0,12.0,-67.0
POINT (3.84550518570492 57.3691116157568),57.369112,3.845505,Future,2030.0,12.0,-65.0
POINT (3.82646800323613 57.3590745043643),57.359075,3.826468,Future,2030.0,12.0,-65.0
POINT (3.80744121146255 57.3490344718587),57.349034,3.807441,Future,2030.0,12.0,-63.0
POINT (3.96047924362323 57.449595781871),57.449596,3.960479,Future,2030.0,12.0,-71.0
POINT (3.94136878497053 57.4395764116185),57.439576,3.941369,Future,2030.0,12.0,-70.0
POINT (3.92226877076792 57.429554098102),57.429554,3.922269,Future,2030.0,12.0,-70.0
POINT (3.90317919436731 57.419528844639),57.419529,3.903179,Future,2030.0,12.0,-70.0
POINT (3.88410004911983 57.4095006545444),57.409501,3.8841,Future,2030.0,12.0,-69.0
POINT (3.86503132837581 57.3994695311308),57.39947,3.865031,Future,2030.0,12.0,-68.0
POINT (3.84597302548487 57.3894354777083),57.389435,3.845973,Future,2030.0,12.0,-65.0
POINT (3.82692513379585 57.3793984975843),57.379398,3.826925,Future,2030.0,12.0,-67.0
POINT (3.80788764665691 57.369358594064),57.369359,3.807888,Future,2030.0,12.0,-64.0
POINT (3.78886055741548 57.3593157704501),57.359316,3.788861,Future,2030.0,12.0,-64.0
POINT (3.76984385941831 57.3492700300426),57.34927,3.769844,Future,2030.0,12.0,-63.0
POINT (3.75083754601148 57.3392213761393),57.339221,3.750838,Future,2030.0,12.0,-62.0
POINT (3.90367991288928 57.4398522302473),57.439852,3.90368,Future,2030.0,12.0,-70.0
POINT (3.88459000226374 57.4298241783989),57.429824,3.88459,Future,2030.0,12.0,-69.0
POINT (3.86551053005848 57.4197931909347),57.419793,3.865511,Future,2030.0,12.0,-68.0
POINT (3.846441489611 57.4097592711685),57.409759,3.846441,Future,2030.0,12.0,-68.0
POINT (3.82738287425804 57.3997224224115),57.399722,3.827383,Future,2030.0,12.0,-66.0
POINT (3.80833467733563 57.3896826479726),57.389683,3.808335,Future,2030.0,12.0,-65.0
POINT (3.78929689217911 57.379639951158),57.37964,3.789297,Future,2030.0,12.0,-65.0
POINT (3.77026951212312 57.3695943352715),57.369594,3.77027,Future,2030.0,12.0,-64.0
POINT (3.7512525305016 57.3595458036146),57.359546,3.751253,Future,2030.0,12.0,-64.0
POINT (3.73224594064788 57.3494943594862),57.349494,3.732246,Future,2030.0,12.0,-63.0
POINT (3.71324973589464 57.3394400061825),57.33944,3.71325,Future,2030.0,12.0,-62.0
POINT (3.69426390957391 57.3293827469977),57.329383,3.694264,Future,2030.0,12.0,-61.0
POINT (3.84691057923822 57.4300829961548),57.430083,3.846911,Future,2030.0,12.0,-67.0
POINT (3.82784122575055 57.4200462788636),57.420046,3.827841,Future,2030.0,12.0,-67.0
POINT (3.80878230459957 57.4100066336021),57.410007,3.808782,Future,2030.0,12.0,-66.0
POINT (3.78973380910848 57.3999640636803),57.399964,3.789734,Future,2030.0,12.0,-65.0
POINT (3.77069573259977 57.3899185724058),57.389919,3.770696,Future,2030.0,12.0,-66.0
POINT (3.75166806839526 57.3798701630837),57.37987,3.751668,Future,2030.0,12.0,-65.0
POINT (3.73265080981612 57.3698188390163),57.369819,3.732651,Future,2030.0,12.0,-64.0
POINT (3.71364395018285 57.359764603504),57.359765,3.713644,Future,2030.0,12.0,-63.0
